time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-02-27T02:51:21.400Z,37.8722,37.5853,10,4.7,mwr,165,30,0.655,0.59,us,us6000jrtz,2023-03-17T06:08:40.724Z,"10 km NNW of Gölba??, Turkey",earthquake,2.07,1.752,0.052,35,reviewed,us,us
2023-02-27T01:35:51.352Z,17.5469,147.4765,19.711,4.9,mb,81,140,4.669,0.61,us,us6000jrtu,2023-03-17T03:57:40.040Z,"Mariana Islands region",earthquake,10.95,3.663,0.069,66,reviewed,us,us
2023-02-27T01:31:15.711Z,-32.7799,-178.9952,44.505,5.1,mb,84,72,3.626,1.05,us,us6000jrtp,2023-03-17T03:34:50.040Z,"south of the Kermadec Islands",earthquake,10.64,4.797,0.08,51,reviewed,us,us
2023-02-27T01:26:05.421Z,-1.6029,120.254,34.76,5.5,mww,206,23,2.578,0.66,us,us6000jrtm,2023-03-17T03:19:15.993Z,"60 km WSW of Poso, Indonesia",earthquake,5.5,3.519,0.06,27,reviewed,us,us
2023-02-26T23:58:04.181Z,41.8262,79.8518,10,5.1,mb,73,83,1.272,0.55,us,us6000jrt9,2023-02-27T04:16:54.819Z,"Kyrgyzstan-Xinjiang border region",earthquake,5.61,1.338,0.06,91,reviewed,us,us
2023-02-26T23:33:18.143Z,18.7202,145.5187,210.671,4.6,mb,75,66,5.14,0.86,us,us6000jrt6,2023-02-27T04:06:03.040Z,"Pagan region, Northern Mariana Islands",earthquake,10.4,6.87,0.041,176,reviewed,us,us
2023-02-26T21:42:13.986Z,42.0819,79.9136,10,4.9,mb,59,77,1.198,0.63,us,us6000jrss,2023-02-27T02:58:06.040Z,"104 km NNW of Aksu, China",earthquake,3.98,1.85,0.086,42,reviewed,us,us
2023-02-26T21:35:01.303Z,14.9364,-104.5563,10,4.6,mb,51,217,5.661,0.57,us,us6000jrsv,2023-02-26T22:25:29.040Z,"northern East Pacific Rise",earthquake,11.79,1.984,0.038,205,reviewed,us,us
2023-02-26T16:41:15.327Z,-8.545,123.394,188.251,4.9,mww,54,54,1.147,1.06,us,us6000jrrq,2023-03-04T14:34:17.040Z,"123 km NNW of Naisano Dua, Indonesia",earthquake,7.89,4.318,0.086,13,reviewed,us,us
2023-02-26T15:08:14.122Z,-20.6362,-178.3171,544.121,4.6,mb,31,79,2.959,0.56,us,us6000jrrj,2023-02-26T17:13:55.040Z,"Fiji region",earthquake,15.3,8.556,0.084,42,reviewed,us,us
2023-02-26T14:55:45.670Z,25.2094,141.1066,142.431,4.6,mb,20,128,2.114,0.72,us,us7000jhnv,2023-03-10T19:45:21.040Z,"Volcano Islands, Japan region",earthquake,11.06,7.604,0.173,10,reviewed,us,us
2023-02-26T13:53:18.646Z,51.5219,-178.2995,49.194,5,mb,73,139,0.342,0.79,us,us6000jrqy,2023-03-11T14:03:23.284Z,"121 km WSW of Adak, Alaska",earthquake,4.75,5.131,0.028,422,reviewed,us,us
2023-02-26T13:53:17.356Z,51.4632,-178.2961,42.7,5,mb,,,,0.46,ak,ak0232mhotav,2023-03-04T01:43:53.680Z,"123 km WSW of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-02-26T13:18:21.036Z,-40.2731,-16.3222,10,4.7,mb,14,95,19.486,0.87,us,us7000jhns,2023-03-10T17:10:30.040Z,"southern Mid-Atlantic Ridge",earthquake,12.71,1.922,0.147,14,reviewed,us,us
2023-02-26T13:03:24.206Z,8.4375,-82.7986,6.339,4.5,mb,37,108,0.516,0.6,us,us6000jrqi,2023-02-26T14:11:46.664Z,"Panama-Costa Rica border region",earthquake,2.87,6.006,0.101,29,reviewed,us,us
2023-02-26T11:48:15.792Z,-30.2776,-177.5325,20.36,5,mb,38,121,1.066,0.62,us,us6000jrq2,2023-03-07T11:39:28.040Z,"Kermadec Islands, New Zealand",earthquake,10.5,5.8,0.111,26,reviewed,us,us
2023-02-26T11:37:41.252Z,-30.2208,-177.431,34.066,4.8,mb,33,75,1.046,0.7,us,us6000jrpv,2023-03-07T11:34:46.040Z,"Kermadec Islands, New Zealand",earthquake,6.98,5.709,0.119,22,reviewed,us,us
2023-02-26T09:44:15.844Z,-60.633,-51.5113,10,4.5,mb,22,87,3.793,0.44,us,us7000jhnu,2023-03-07T09:42:19.040Z,"Scotia Sea",earthquake,8.25,1.611,0.157,12,reviewed,us,us
2023-02-26T09:14:47.528Z,19.1025,121.1144,37.084,4.9,mb,89,115,3.697,0.73,us,us6000jrp8,2023-03-07T11:19:16.040Z,"54 km N of Namuac, Philippines",earthquake,8.37,3.673,0.054,107,reviewed,us,us
2023-02-26T05:52:43.427Z,1.7866,125.8547,10.714,4.8,mb,94,79,1.817,0.55,us,us6000jrnr,2023-03-17T10:58:51.222Z,"103 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,6.65,3.741,0.061,83,reviewed,us,us
2023-02-26T05:13:12.848Z,-11.3429,165.7914,10,4.8,mb,58,111,4.305,0.59,us,us6000jrng,2023-03-17T08:58:42.040Z,"Santa Cruz Islands",earthquake,10.99,1.876,0.071,69,reviewed,us,us
2023-02-26T03:53:02.135Z,5.5632,126.4766,10,4.8,mb,22,121,1.742,0.7,us,us6000jrn6,2023-02-26T04:11:03.040Z,"94 km SSE of Pondaguitan, Philippines",earthquake,6.45,1.885,0.139,19,reviewed,us,us
2023-02-26T03:21:19.743Z,-11.2993,165.7764,10,4.9,mb,24,117,4.35,0.57,us,us6000jrn4,2023-02-26T03:39:31.040Z,"Santa Cruz Islands",earthquake,10.65,1.92,0.11,26,reviewed,us,us
2023-02-25T23:32:47.142Z,-0.1153,124.632,11.091,4.9,mb,68,44,2.075,0.79,us,us6000jrmf,2023-03-10T06:00:17.040Z,"159 km S of Tomohon, Indonesia",earthquake,6.86,3.742,0.063,79,reviewed,us,us
2023-02-25T23:16:14.985Z,-23.2572,-13.2758,10,4.6,mb,22,86,10.149,0.57,us,us7000jh4a,2023-03-11T04:39:48.040Z,"southern Mid-Atlantic Ridge",earthquake,10.35,1.813,0.14,15,reviewed,us,us
2023-02-25T22:51:47.979Z,-64.3358,-178.6842,10,5,mb,52,35,14.289,0.56,us,us7000jh4f,2023-03-11T04:55:25.040Z,"Pacific-Antarctic Ridge",earthquake,11.76,0.82,0.099,32,reviewed,us,us
2023-02-25T22:16:32.850Z,-6.1823,150.1892,10,4.6,mb,43,62,4.389,0.88,us,us6000jrm5,2023-03-10T05:49:04.747Z,"70 km S of Kimbe, Papua New Guinea",earthquake,10.41,1.845,0.092,35,reviewed,us,us
2023-02-25T21:24:48.550Z,-6.0978,149.8103,39.515,6.2,mww,115,29,3.014,0.78,us,us6000jrlp,2023-03-07T06:35:23.020Z,"31 km ENE of Kandrian, Papua New Guinea",earthquake,7.78,2.323,0.046,46,reviewed,us,us
2023-02-25T21:21:43.893Z,-18.6561,-177.7036,459.902,4.5,mb,24,51,3.375,0.92,us,us7000jh41,2023-03-11T06:22:55.040Z,"",earthquake,12.04,9.491,0.163,11,reviewed,us,us
2023-02-25T21:13:09.191Z,-16.8844,-176.9645,10,4.6,mb,10,203,2.794,0.45,us,us7000jh40,2023-03-11T06:14:22.040Z,"Fiji region",earthquake,8.17,1.986,0.206,7,reviewed,us,us
2023-02-25T20:10:47.525Z,-16.2083,-172.7623,10,4.7,mb,29,82,2.699,0.71,us,us6000jrle,2023-03-17T02:28:58.040Z,"114 km ESE of Hihifo, Tonga",earthquake,11.81,1.86,0.077,52,reviewed,us,us
2023-02-25T18:25:48.671Z,-11.2217,165.6226,33.385,5,mb,65,110,4.473,0.53,us,us7000jh3x,2023-03-16T20:12:55.040Z,"58 km SSW of Lata, Solomon Islands",earthquake,9.49,5.391,0.074,63,reviewed,us,us
2023-02-25T16:48:05.114Z,-12.2749,122.4748,10,4.6,mb,13,153,3.06,1.06,us,us6000jrkp,2023-02-25T18:40:42.040Z,"south of Timor",earthquake,9.22,1.954,0.206,8,reviewed,us,us
2023-02-25T16:25:15.081Z,-36.8717,-73.4591,26.58,4.8,mwr,36,80,0.249,0.85,us,us6000jrkg,2023-02-25T20:27:11.534Z,"33 km WNW of Coronel, Chile",earthquake,6.32,5.126,,,reviewed,us,guc
2023-02-25T16:24:58.155Z,-56.3968,-27.4601,110.001,4.5,mb,11,209,5.57,0.8,us,us7000jh4h,2023-03-05T15:15:49.040Z,"South Sandwich Islands region",earthquake,15.1,12.731,0.18,9,reviewed,us,us
2023-02-25T16:03:21.866Z,22.7835,121.2858,10,4.6,mb,25,133,0.193,1.09,us,us6000jrkd,2023-02-25T23:38:56.688Z,"",earthquake,3.15,1.92,0.151,13,reviewed,us,us
2023-02-25T13:27:42.966Z,42.7801,145.0736,50.181,6,mww,157,49,1.612,0.91,us,us6000jrjl,2023-02-26T13:48:03.381Z,"61 km ESE of Kushiro, Japan",earthquake,6.53,3.435,0.052,35,reviewed,us,us
2023-02-25T11:37:05.641Z,-55.6023,-25.7503,10,4.6,mb,25,82,18.835,0.7,us,us7000jh3p,2023-03-17T07:56:12.040Z,"South Sandwich Islands region",earthquake,14.23,1.944,0.114,26,reviewed,us,us
2023-02-25T10:54:07.612Z,-7.3486,129.0126,126.21,4.6,mb,59,61,2.944,0.61,us,us6000jrj7,2023-03-17T07:27:27.040Z,"257 km ENE of Lospalos, Timor Leste",earthquake,3.69,7.638,0.071,61,reviewed,us,us
2023-02-25T10:27:10.719Z,37.9763,33.9893,10.531,5.2,mww,123,55,1.701,0.53,us,us6000jriw,2023-03-17T06:43:09.600Z,"15 km ENE of Emirgazi, Turkey",earthquake,4.16,3.514,0.048,41,reviewed,us,us
2023-02-25T10:25:44.311Z,27.1053,126.7351,10,5,mb,90,53,1.398,0.57,us,us6000jrix,2023-03-16T13:07:29.890Z,"131 km NW of Ishikawa, Japan",earthquake,7,1.84,0.068,69,reviewed,us,us
2023-02-25T06:51:38.403Z,15.4112,-104.5171,10,4.7,mb,78,203,4.007,0.66,us,us6000jrhz,2023-03-12T07:53:04.040Z,"off the coast of Michoacan, Mexico",earthquake,10.69,1.957,0.054,103,reviewed,us,us
2023-02-25T06:25:21.714Z,51.621,158.5476,65.236,4.9,mb,144,60,1.406,0.66,us,us6000jrhm,2023-03-12T07:35:43.040Z,"142 km E of Ozernovskiy, Russia",earthquake,9.06,5.896,0.049,132,reviewed,us,us
2023-02-25T05:00:01.437Z,-47.2908,-13.3171,10,5.1,mb,45,74,24.949,0.43,us,us6000jrh4,2023-03-12T06:32:16.040Z,"southern Mid-Atlantic Ridge",earthquake,7.94,1.892,0.086,44,reviewed,us,us
2023-02-25T03:49:13.695Z,34.898,140.0785,68.259,4.6,mb,34,53,1.575,0.59,us,us6000jrh0,2023-03-17T02:20:11.040Z,"21 km ESE of Tateyama, Japan",earthquake,5.62,6.261,0.182,9,reviewed,us,us
2023-02-25T02:08:30.804Z,-5.6564,103.855,62.41,4.8,mb,54,75,1.568,0.56,us,us6000jrgl,2023-03-17T02:07:19.040Z,"146 km SW of Kotabumi, Indonesia",earthquake,8.02,2.979,0.085,43,reviewed,us,us
2023-02-25T01:52:14.484Z,-57.9059,-23.9398,10,4.5,mb,17,91,16.319,0.69,us,us7000jh34,2023-03-03T23:12:24.040Z,"South Sandwich Islands region",earthquake,14.56,1.888,0.157,12,reviewed,us,us
2023-02-24T23:15:11.165Z,-55.2783,-27.9609,10,4.9,mb,46,67,5.036,0.59,us,us6000jrin,2023-03-12T03:28:31.040Z,"South Sandwich Islands region",earthquake,6.26,1.848,0.092,37,reviewed,us,us
2023-02-24T22:16:46.046Z,12.0985,143.8638,10,4.6,mb,23,150,1.776,0.51,us,us7000jh2g,2023-03-12T21:29:54.040Z,"155 km SW of Merizo Village, Guam",earthquake,7.56,1.943,0.141,15,reviewed,us,us
2023-02-24T22:00:44.352Z,59.0284,-151.1926,41.7,4.7,mwr,,,,0.86,ak,ak0232jbnptv,2023-03-07T05:52:11.299Z,"51 km SE of Port Graham, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-02-24T20:25:30.019Z,38.0934,38.7162,10,4.5,mwr,122,46,0.657,0.78,us,us6000jrej,2023-03-15T21:31:07.040Z,"11 km NE of Sincik, Turkey",earthquake,3.63,1.827,0.053,34,reviewed,us,us
2023-02-24T17:46:07.892Z,12.1995,144.0251,43.127,4.6,mb,65,118,1.608,0.78,us,us7000jh2e,2023-03-15T19:36:04.040Z,"Guam region",earthquake,11.48,8.026,0.086,47,reviewed,us,us
2023-02-24T17:28:36.666Z,2.8649,126.1296,35.262,4.9,mww,128,52,2.419,0.97,us,us6000jrdd,2023-03-15T19:09:15.040Z,"199 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,5.95,4.798,0.08,15,reviewed,us,us
2023-02-24T17:25:56.162Z,-18.19,-177.7603,577.558,4.7,mb,28,80,3.599,0.68,us,us7000jh2h,2023-03-15T18:42:03.040Z,"Fiji region",earthquake,14.77,11.63,0.126,20,reviewed,us,us
2023-02-24T17:20:00.554Z,38.7865,37.3025,10,4.6,mwr,103,30,0.79,0.84,us,us6000jrdc,2023-03-15T18:28:11.040Z,"Central Turkey",earthquake,1.68,1.846,0.053,34,reviewed,us,us
2023-02-24T15:59:10.959Z,-24.3673,-67.4355,195.593,4.5,mb,18,125,1.565,0.81,us,us6000jrcg,2023-02-25T01:43:33.781Z,"114 km W of San Antonio de los Cobres, Argentina",earthquake,7.78,11.781,0.27,5,reviewed,us,us
2023-02-24T15:24:47.050Z,14.071,146.696,10,5,mww,151,78,1.839,0.5,us,us6000jrca,2023-03-18T15:34:56.701Z,"152 km SE of San Jose Village, Northern Mariana Islands",earthquake,3.8,1.814,0.098,10,reviewed,us,us
2023-02-24T14:57:56.046Z,-33.2896,-178.4537,10,4.8,mb,28,118,4.041,0.56,us,us6000jrbs,2023-03-05T11:23:06.040Z,"south of the Kermadec Islands",earthquake,13.96,1.88,0.144,16,reviewed,us,us
2023-02-24T14:39:12.612Z,-15.7507,-177.5099,425.149,4.6,mb,61,51,1.551,0.78,us,us6000jrav,2023-03-05T11:19:30.040Z,"",earthquake,8.38,5.882,0.04,187,reviewed,us,us
2023-02-24T14:02:00.044Z,37.9736,33.9905,10.022,4.5,mb,64,83,1.702,0.44,us,us6000jral,2023-03-05T10:51:20.948Z,"15 km ENE of Emirgazi, Turkey",earthquake,4.81,4.478,0.082,44,reviewed,us,us
2023-02-24T11:50:47.745Z,54.375,-161.4987,44.205,4.8,mb,110,135,0.766,0.47,us,us6000jra2,2023-03-05T10:30:22.151Z,"92 km SE of King Cove, Alaska",earthquake,5.37,5.575,0.047,143,reviewed,us,us
2023-02-24T11:33:07.081Z,-25.3102,178.7009,590.684,4.5,mb,28,128,4.936,0.72,us,us6000jra1,2023-03-05T07:03:43.040Z,"south of the Fiji Islands",earthquake,13.15,14.498,0.118,21,reviewed,us,us
2023-02-24T07:02:58.655Z,18.5793,-63.3718,36.781,4.5,mwr,147,31,0.597,0.63,us,us6000jr7i,2023-03-11T13:12:18.506Z,"51 km NW of Sandy Ground Village, Anguilla",earthquake,4.18,5.395,0.043,51,reviewed,us,us
2023-02-24T05:25:02.287Z,-5.5284,154.2364,141.519,4.8,mb,74,123,2.456,0.77,us,us6000jr73,2023-03-11T10:01:37.040Z,"163 km WNW of Panguna, Papua New Guinea",earthquake,10.84,2.24,0.068,67,reviewed,us,us
2023-02-24T02:35:44.995Z,-6.0644,149.8102,53.85,4.5,mb,31,112,2.993,0.92,us,us6000jr68,2023-03-17T01:25:52.040Z,"33 km ENE of Kandrian, Papua New Guinea",earthquake,6.25,7.184,0.118,22,reviewed,us,us
2023-02-23T20:02:49.464Z,3.282,128.1364,110,6.3,mww,141,27,2.609,0.9,us,us6000jr32,2023-03-03T20:33:10.383Z,"172 km N of Tobelo, Indonesia",earthquake,7.49,1.87,0.056,31,reviewed,us,us
2023-02-23T19:42:34.611Z,-18.058,-178.3685,575.909,4.5,mb,36,55,3.422,0.92,us,us7000jh0p,2023-03-03T20:01:14.040Z,"245 km E of Levuka, Fiji",earthquake,14.63,4.428,0.118,21,reviewed,us,us
2023-02-23T17:21:55.976Z,-6.0633,-106.516,10,5.4,mww,72,151,24.754,0.73,us,us6000jr2a,2023-03-03T18:17:34.497Z,"central East Pacific Rise",earthquake,15.1,1.854,0.073,18,reviewed,us,us
2023-02-23T16:56:47.100Z,-11.6917,116.4373,10,4.6,mb,56,65,3.137,0.6,us,us6000jr25,2023-03-15T17:58:22.040Z,"South of Lombok, Indonesia",earthquake,7.5,0.914,0.09,44,reviewed,us,us
2023-02-23T16:30:22.789Z,-18.3996,-178.1003,455.113,4.5,mb,33,74,3.819,0.82,us,us7000jh0k,2023-03-15T17:53:29.040Z,"275 km E of Levuka, Fiji",earthquake,16.91,8.748,0.127,18,reviewed,us,us
2023-02-23T15:53:47.547Z,36.0589,36.095,10,4.9,mww,194,34,1.428,0.92,us,us6000jr1t,2023-03-15T16:42:14.364Z,"6 km SSE of Büyükçat, Turkey",earthquake,4.71,1.709,0.051,37,reviewed,us,us
2023-02-23T13:01:20.710Z,-24.0007,-66.7536,182.599,5.3,mww,95,37,1.674,1.06,us,us6000jr0f,2023-03-19T15:08:04.353Z,"50 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.46,4.574,0.048,42,reviewed,us,us
2023-02-23T11:24:32.941Z,38.3859,72.9777,61.679,4.6,mb,43,65,1.426,0.76,us,us6000jr07,2023-02-23T12:33:24.040Z,"89 km WNW of Murghob, Tajikistan",earthquake,4.33,9.303,0.073,56,reviewed,us,us
2023-02-23T10:23:38.907Z,-33.9235,-73.2001,26.783,5.5,mww,80,51,1.347,1.12,us,us6000jqzy,2023-02-24T10:27:08.939Z,"151 km WSW of San Antonio, Chile",earthquake,4.79,4.205,0.041,58,reviewed,us,us
2023-02-23T08:27:11.563Z,15.1557,-104.5558,10,4.6,mb,63,200,5.481,0.5,us,us6000jqzl,2023-03-15T12:22:05.040Z,"off the coast of Michoacan, Mexico",earthquake,10.22,1.83,0.055,98,reviewed,us,us
2023-02-23T08:01:02.537Z,38.1333,73.1456,10,4.7,mb,117,53,1.705,0.42,us,us6000jqzk,2023-03-15T11:53:51.040Z,"72 km W of Murghob, Tajikistan",earthquake,4.59,1.881,0.05,121,reviewed,us,us
2023-02-23T06:50:46.270Z,38.3267,73.0051,10,4.5,mb,35,249,1.485,0.48,us,us6000jqze,2023-03-15T10:36:07.040Z,"85 km WNW of Murghob, Tajikistan",earthquake,8,2,0.108,25,reviewed,us,us
2023-02-23T06:18:12.910Z,-8.5527,-77.6646,62.62,4.6,mb,73,147,1.583,0.6,us,us6000jqzb,2023-03-15T10:15:42.040Z,"23 km ENE of Yanac, Peru",earthquake,7.3,6.8,0.062,79,reviewed,us,us
2023-02-23T04:26:21.845Z,-59.2282,-17.1591,10,4.9,mb,22,97,13.771,0.5,us,us7000jh0a,2023-03-17T04:24:15.040Z,"east of the South Sandwich Islands",earthquake,7.99,1.886,0.132,18,reviewed,us,us
2023-02-23T03:36:09.348Z,-18.2832,-177.856,520.791,4.9,mb,63,50,3.654,0.59,us,us6000jqyg,2023-02-24T04:43:21.040Z,"Fiji region",earthquake,12.15,7.197,0.097,33,reviewed,us,us
2023-02-23T03:22:10.226Z,-30.39,-71.6309,31.937,4.7,mb,49,145,0.283,0.73,us,us6000jqyf,2023-03-17T04:04:28.040Z,"47 km WNW of Ovalle, Chile",earthquake,4.17,4.801,0.147,14,reviewed,us,us
2023-02-23T03:18:56.181Z,-30.3563,-71.8526,27.94,4.7,mb,44,119,0.368,0.56,us,us6000jqyb,2023-03-17T04:00:35.428Z,"66 km SW of Coquimbo, Chile",earthquake,5.17,5.088,0.184,9,reviewed,us,us
2023-02-23T02:18:00.329Z,38.281,73.1137,10,4.7,mb,64,57,1.575,0.7,us,us6000jqxy,2023-03-17T03:04:55.040Z,"Tajikistan-Xinjiang border region",earthquake,6.65,1.869,0.054,103,reviewed,us,us
2023-02-23T02:07:41.518Z,37.8859,73.5074,10,4.8,mb,124,55,2.077,0.54,us,us6000jqxx,2023-03-17T02:57:31.040Z,"51 km SW of Murghob, Tajikistan",earthquake,6.61,1.828,0.063,79,reviewed,us,us
2023-02-23T01:35:53.991Z,38.0401,73.3117,10,5,mb,164,93,1.859,0.46,us,us6000jqxr,2023-03-17T02:32:49.040Z,"59 km WSW of Murghob, Tajikistan",earthquake,5.88,1.844,0.053,114,reviewed,us,us
2023-02-23T01:06:04.393Z,38.102,72.9019,10,4.6,mb,21,164,1.621,0.41,us,us6000jqxl,2023-02-24T01:54:42.040Z,"93 km W of Murghob, Tajikistan",earthquake,6.78,1.709,0.207,7,reviewed,us,us
2023-02-23T00:57:43.181Z,38.2189,73.1588,15.497,4.6,mb,45,53,1.645,0.58,us,us7000jh07,2023-03-17T02:24:34.040Z,"70 km W of Murghob, Tajikistan",earthquake,6.56,2.701,0.122,20,reviewed,us,us
2023-02-23T00:55:14.953Z,38.1349,73.0657,10,5.1,mb,106,43,1.666,0.79,us,us6000jqxg,2023-03-17T02:17:54.040Z,"79 km W of Murghob, Tajikistan",earthquake,5.7,1.792,0.066,75,reviewed,us,us
2023-02-23T00:37:38.620Z,38.0564,73.2299,11.742,6.9,mww,300,12,1.807,0.5,us,us6000jqxc,2023-03-19T19:11:00.664Z,"65 km WSW of Murghob, Tajikistan",earthquake,7.89,2.559,0.043,52,reviewed,us,us
2023-02-23T00:00:01.815Z,-48.7678,108.5598,10,4.7,mb,11,119,20.495,0.35,us,us7000jgu9,2023-03-16T00:32:09.040Z,"southeast Indian Ridge",earthquake,11.37,1.896,0.225,6,reviewed,us,us
2023-02-22T23:06:22.383Z,53.7283,98.5343,10.078,4.6,mb,117,42,3.723,0.81,us,us6000jqx2,2023-03-16T00:18:35.040Z,"",earthquake,7.72,4.361,0.058,88,reviewed,us,us
2023-02-22T22:05:53.427Z,10.1495,124.9837,10,4.6,mb,69,95,3.116,0.34,us,us6000jqwn,2023-03-15T05:50:52.701Z,"2 km SW of Malitbog, Philippines",earthquake,7.99,1.826,0.08,47,reviewed,us,us
2023-02-22T13:50:54.581Z,53.4879,159.9972,67.944,4.5,mb,89,131,0.934,0.46,us,us6000jqtd,2023-03-01T09:08:09.040Z,"102 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.83,7.302,0.062,75,reviewed,us,us
2023-02-22T12:01:40.534Z,3.4848,95.6365,34.959,4.6,mb,39,146,2.17,0.57,us,us6000jqsz,2023-03-11T09:49:31.040Z,"90 km SW of Meulaboh, Indonesia",earthquake,8.55,6.057,0.114,23,reviewed,us,us
2023-02-22T10:25:52.085Z,41.8282,82.1668,10,4.8,mb,80,103,2.484,0.56,us,us6000jqsi,2023-03-11T08:29:07.040Z,"64 km W of Kuqa, China",earthquake,8.33,1.887,0.07,62,reviewed,us,us
2023-02-22T10:15:39.012Z,-55.6677,-144.45,10,4.7,mb,15,182,27.825,0.66,us,us7000jgtw,2023-03-11T08:26:17.040Z,"Pacific-Antarctic Ridge",earthquake,6.38,1.956,0.153,13,reviewed,us,us
2023-02-22T09:34:03.470Z,-7.0256,129.5058,114.224,5.6,mww,155,47,2.518,0.55,us,us6000jqrr,2023-03-11T08:16:42.567Z,"Kepulauan Babar, Indonesia",earthquake,7.63,5.268,0.075,17,reviewed,us,us
2023-02-22T09:31:56.373Z,9.2648,93.945,11.02,4.5,mb,37,136,5.629,0.68,us,us7000jgtv,2023-03-11T08:04:56.040Z,"Nicobar Islands, India region",earthquake,10.59,5.132,0.122,20,reviewed,us,us
2023-02-22T08:04:14.054Z,-20.4986,-177.612,520.122,4.8,mb,52,122,3.87,0.9,us,us6000jqr1,2023-02-22T08:18:56.040Z,"Fiji region",earthquake,4.93,9.077,0.09,39,reviewed,us,us
2023-02-22T08:00:23.770Z,29.6819,81.6462,27.258,4.8,mb,57,62,3.7,0.79,us,us6000jqqz,2023-02-23T23:50:43.280Z,"68 km NW of Jumla, Nepal",earthquake,10.01,6.065,0.07,64,reviewed,us,us
2023-02-22T03:59:27.306Z,-23.683,-179.9864,521.368,4.8,mb,71,43,5.857,0.69,us,us6000jqpv,2023-03-16T04:24:45.040Z,"south of the Fiji Islands",earthquake,9.99,6.018,0.047,140,reviewed,us,us
2023-02-22T03:36:42.982Z,-63.5377,-166.8485,10,4.5,mb,13,122,16.514,0.8,us,us7000jgtj,2023-03-16T04:03:04.040Z,"Pacific-Antarctic Ridge",earthquake,13.69,1.873,0.171,10,reviewed,us,us
2023-02-22T01:11:07.313Z,27.7628,55.2667,10,5,mww,256,29,2.929,0.67,us,us6000jqp6,2023-03-15T04:02:28.040Z,"111 km E of Ger?sh, Iran",earthquake,6.99,1.724,0.098,10,reviewed,us,us
2023-02-22T00:55:27.901Z,27.107,143.4588,10,4.9,mb,115,72,1.136,0.45,us,us6000jqp4,2023-03-15T02:56:51.040Z,"Bonin Islands, Japan region",earthquake,7.84,1.844,0.059,92,reviewed,us,us
2023-02-21T21:11:18.755Z,-41.5765,173.5591,59.647,4.5,mb,32,62,0.384,0.92,us,us6000jqms,2023-03-14T05:53:08.549Z,"33 km WSW of Blenheim, New Zealand",earthquake,3.01,3.773,0.163,11,reviewed,us,us
2023-02-21T19:22:12.552Z,1.8253,93.8795,10,5,mb,127,32,3.731,0.76,us,us6000jqm1,2023-03-14T16:51:12.040Z,"287 km WSW of Sinabang, Indonesia",earthquake,7.88,1.76,0.057,109,reviewed,us,us
2023-02-21T18:51:00.658Z,2.1626,-100.9803,10,4.7,mb,183,73,15.487,0.57,us,us6000jqls,2023-03-11T23:13:03.040Z,"Galapagos Triple Junction region",earthquake,14.31,1.863,0.042,184,reviewed,us,us
2023-02-21T18:05:34.251Z,27.1222,143.5156,15.728,5.1,mb,173,53,1.187,0.62,us,us6000jqli,2023-03-11T22:59:52.040Z,"Bonin Islands, Japan region",earthquake,7.94,3.601,0.034,277,reviewed,us,us
2023-02-21T17:05:11.551Z,31.7809,93.5414,16.796,4.5,mb,91,74,6.975,0.59,us,us6000jql1,2023-03-11T22:49:45.040Z,"144 km ENE of Nagqu, China",earthquake,8.34,4.262,0.065,74,reviewed,us,us
2023-02-21T17:00:19.694Z,25.0636,123.3732,147.522,4.5,mb,116,82,0.679,0.85,us,us6000jqky,2023-03-11T22:45:22.040Z,"76 km NNE of Yonakuni, Japan",earthquake,7.3,5.275,0.051,122,reviewed,us,us
2023-02-21T16:19:17.573Z,-55.5271,-27.1787,10,4.6,mb,22,71,5.514,0.72,us,us7000jgl9,2023-03-01T16:30:20.040Z,"South Sandwich Islands region",earthquake,8.46,1.903,0.137,16,reviewed,us,us
2023-02-21T16:15:53.923Z,-6.2551,130.0966,21.58,4.9,mww,86,38,1.732,0.74,us,us6000jqku,2023-03-01T16:22:52.040Z,"Banda Sea",earthquake,6.37,4.885,0.086,13,reviewed,us,us
2023-02-21T11:01:41.148Z,23.5196,121.6889,42.997,4.5,mb,46,98,0.381,0.65,us,us6000jqis,2023-02-21T16:32:53.040Z,"51 km S of Hualien City, Taiwan",earthquake,3.95,5.706,0.097,31,reviewed,us,us
2023-02-21T08:41:04.323Z,64.7154,-17.5759,10,5.1,mb,77,74,1.61,0.81,us,us6000jqie,2023-02-21T08:58:57.040Z,"Iceland",earthquake,6.52,1.767,0.037,237,reviewed,us,us
2023-02-21T06:05:34.776Z,27.7828,55.3567,10,5.1,mww,107,25,2.926,0.47,us,us6000jqhr,2023-03-05T06:50:08.841Z,"112 km NW of Bandar Abbas, Iran",earthquake,7.56,1.838,0.098,10,reviewed,us,us
